Explicict Eueler,,
E_c,E_p,E_m
37.918,49.491,87.409
40.194,47.278,87.473
42.494,45.043,87.537
44.810,42.791,87.601
47.136,40.529,87.665
49.463,38.266,87.730
51.786,36.008,87.794
54.097,33.762,87.858
56.388,31.535,87.923
58.653,29.335,87.987
60.884,27.168,88.052
63.075,25.042,88.117
65.219,22.963,88.182
67.309,20.938,88.246
69.338,18.973,88.311
71.301,17.076,88.376
73.190,15.251,88.441
74.999,13.506,88.505
76.721,11.846,88.567
78.348,10.277,88.625
79.876,8.804,88.680
81.297,7.433,88.730
82.605,6.169,88.774
83.797,5.016,88.813
84.867,3.978,88.845
85.810,3.060,88.869
86.622,2.264,88.887
87.302,1.594,88.896
87.844,1.053,88.897
88.248,0.641,88.890
88.512,0.362,88.874
88.633,0.215,88.848
88.612,0.202,88.814
88.449,0.321,88.770
88.143,0.574,88.717
87.696,0.958,88.654
87.110,1.472,88.582
86.386,2.114,88.500
85.528,2.881,88.409
84.538,3.770,88.308
83.420,4.778,88.197
82.178,5.900,88.078
80.818,7.132,87.950
79.343,8.469,87.813
77.761,9.907,87.668
76.077,11.438,87.515
74.296,13.058,87.354
72.427,14.759,87.187
70.476,16.537,87.013
68.450,18.383,86.834
66.358,20.292,86.650
64.206,22.257,86.463
62.003,24.269,86.273
59.758,26.324,86.082
57.478,28.413,85.891
55.171,30.531,85.702
52.846,32.671,85.517
50.512,34.826,85.338
48.177,36.990,85.167
45.848,39.159,85.007
43.534,41.328,84.862
41.243,43.491,84.735
38.983,45.646,84.629
36.759,47.790,84.550
34.581,49.921,84.502
32.454,52.038,84.492
30.384,54.142,84.526
28.375,56.212,84.587
26.414,58.235,84.649
24.507,60.203,84.710
22.661,62.110,84.771
20.880,63.952,84.832
19.170,65.723,84.893
17.536,67.418,84.954
15.983,69.031,85.015
14.515,70.560,85.075
13.135,71.999,85.135
11.848,73.346,85.194
10.656,74.597,85.253
9.560,75.751,85.311
8.564,76.804,85.368
7.667,77.757,85.424
6.871,78.608,85.479
6.173,79.359,85.532
5.572,80.011,85.583
5.066,80.566,85.632
4.650,81.027,85.677
4.320,81.401,85.720
4.069,81.691,85.760
3.894,81.903,85.797
3.789,82.042,85.831
3.750,82.114,85.864
3.777,82.120,85.897
3.870,82.060,85.931
4.033,81.933,85.966
4.270,81.734,86.004
4.588,81.458,86.046
4.991,81.100,86.091
5.485,80.653,86.138
6.075,80.113,86.188
6.765,79.476,86.241
7.556,78.739,86.295
8.450,77.901,86.351
9.448,76.961,86.409
10.549,75.918,86.467
11.753,74.773,86.527
13.058,73.529,86.587
14.461,72.186,86.648
15.960,70.749,86.709
17.551,69.220,86.771
19.230,67.603,86.833
20.993,65.903,86.895
22.835,64.123,86.958
24.751,62.270,87.021
26.736,60.348,87.084
28.785,58.363,87.147
30.891,56.320,87.211
33.048,54.227,87.275
35.249,52.089,87.338
37.489,49.913,87.402
39.761,47.705,87.466
42.057,45.473,87.530
44.370,43.224,87.594
46.695,40.964,87.658
49.023,38.700,87.723
51.347,36.440,87.787
53.661,34.191,87.852
55.956,31.960,87.916
58.227,29.754,87.981
60.465,27.580,88.045
62.665,25.445,88.110
64.818,23.357,88.175
66.919,21.321,88.240
68.961,19.344,88.304
70.936,17.433,88.369
72.840,15.594,88.434
74.665,13.833,88.498
76.404,12.156,88.561
78.050,10.569,88.620
79.597,9.078,88.675
81.039,7.687,88.726
82.369,6.402,88.771
83.584,5.227,88.811
84.677,4.167,88.844
85.644,3.226,88.870
86.482,2.407,88.889
87.187,1.713,88.900
87.756,1.146,88.902
88.186,0.710,88.896
88.477,0.405,88.882
88.625,0.233,88.858
88.631,0.194,88.826
88.495,0.289,88.783
88.216,0.516,88.732
87.796,0.875,88.671
87.236,1.364,88.600
86.538,1.982,88.520
85.705,2.726,88.430
84.739,3.592,88.331
83.645,4.577,88.223
82.427,5.678,88.105
81.088,6.890,87.978
79.635,8.208,87.843
78.073,9.626,87.699
76.407,11.140,87.547
74.645,12.743,87.388
72.792,14.430,87.222
70.855,16.194,87.049
68.843,18.028,86.871
66.763,19.925,86.688
64.621,21.880,86.501
62.428,23.884,86.311
60.189,25.931,86.120
57.915,28.014,85.929
55.613,30.127,85.740
53.291,32.263,85.553
50.958,34.415,85.373
48.622,36.579,85.200
46.291,38.747,85.038
43.974,40.916,84.890
41.677,43.081,84.758
39.410,45.238,84.648
37.179,47.384,84.563
34.992,49.517,84.509
32.854,51.637,84.491
30.773,53.743,84.516
28.754,55.822,84.576
26.784,57.854,84.638
24.866,59.833,84.699
23.008,61.752,84.760
21.214,63.607,84.821
19.490,65.392,84.882
17.842,67.102,84.943
16.273,68.731,85.004
14.788,70.276,85.064
13.391,71.733,85.124
12.086,73.098,85.184
10.875,74.367,85.242
9.761,75.539,85.301
8.746,76.612,85.358
7.831,77.584,85.414
7.015,78.454,85.469
6.298,79.224,85.523
5.679,79.895,85.574
5.155,80.468,85.623
4.722,80.947,85.670
4.376,81.337,85.713
4.111,81.642,85.753
3.922,81.869,85.791
3.804,82.022,85.826
3.753,82.106,85.859
3.767,82.124,85.891
3.847,82.077,85.925
3.996,81.963,85.960
4.219,81.778,85.998
4.521,81.518,86.038
4.907,81.175,86.082
5.384,80.745,86.129
5.956,80.224,86.179
6.626,79.606,86.231
7.397,78.888,86.285
8.272,78.069,86.341
9.250,77.148,86.398
10.332,76.125,86.457
11.516,75.000,86.516
12.802,73.774,86.576
14.187,72.450,86.637
15.667,71.030,86.698
17.241,69.519,86.760
18.903,67.918,86.822
20.651,66.233,86.884
22.478,64.468,86.947
24.381,62.629,87.010
26.354,60.719,87.073
28.390,58.746,87.136
30.486,56.714,87.199
32.633,54.630,87.263
34.827,52.500,87.327
37.060,50.330,87.391
39.326,48.128,87.455
41.618,45.900,87.519
43.929,43.653,87.583
46.252,41.395,87.647
48.580,39.131,87.711
50.906,36.870,87.776
53.222,34.618,87.840
55.521,32.383,87.904
57.797,30.172,87.969
60.042,27.991,88.034
62.250,25.849,88.098
64.413,23.751,88.163
66.524,21.704,88.228
68.577,19.716,88.293
70.566,17.792,88.358
72.484,15.939,88.423
74.325,14.162,88.487
76.080,12.469,88.549
77.745,10.865,88.609
79.311,9.354,88.665
80.773,7.944,88.717
82.125,6.638,88.763
83.362,5.442,88.804
84.478,4.360,88.838
85.470,3.396,88.866
86.333,2.553,88.886
87.063,1.835,88.898
87.658,1.244,88.902
88.115,0.783,88.898
88.432,0.453,88.885
88.607,0.256,88.863
88.641,0.192,88.832
88.531,0.261,88.792
88.279,0.463,88.742
87.886,0.797,88.683
87.352,1.262,88.614
86.681,1.855,88.536
85.873,2.575,88.448
84.932,3.418,88.350
83.862,4.381,88.243
82.667,5.460,88.127
81.351,6.651,88.002
79.920,7.949,87.868
78.378,9.349,87.726
76.731,10.845,87.576
74.986,12.432,87.418
73.150,14.103,87.253
71.229,15.852,87.081
69.231,17.673,86.904
67.162,19.559,86.722
65.032,21.503,86.536
62.848,23.499,86.346
60.617,25.538,86.155
58.349,27.615,85.964
56.051,29.723,85.774
53.733,31.854,85.587
51.401,34.004,85.405
49.065,36.166,85.231
46.733,38.333,85.066
44.412,40.503,84.915
42.112,42.668,84.780
39.838,44.827,84.665
37.600,46.975,84.575
35.403,49.111,84.514
33.256,51.233,84.489
31.163,53.342,84.505
29.132,55.428,84.561
27.153,57.470,84.622
25.225,59.459,84.684
23.355,61.390,84.745
21.548,63.258,84.806
19.811,65.056,84.867
18.148,66.780,84.928
16.564,68.425,84.989
15.063,69.986,85.049
13.649,71.460,85.109
12.326,72.842,85.169
11.097,74.130,85.228
9.965,75.321,85.286
8.931,76.413,85.344
7.996,77.404,85.400
7.162,78.293,85.455
6.427,79.082,85.509
5.789,79.771,85.561
5.248,80.363,85.610
4.798,80.860,85.657
4.435,81.266,85.701
4.155,81.587,85.742
3.952,81.828,85.780
3.821,81.995,85.815
3.757,82.092,85.849
3.759,82.122,85.881
3.827,82.088,85.915
3.963,81.987,85.949
4.171,81.816,85.986
4.457,81.570,86.027
4.827,81.243,86.070
5.286,80.830,86.117
5.839,80.326,86.166
6.491,79.727,86.218
7.243,79.029,86.271
8.098,78.229,86.327
9.056,77.328,86.384
10.118,76.324,86.442
11.283,75.218,86.501
12.550,74.011,86.561
13.916,72.706,86.621
15.378,71.304,86.683
16.935,69.810,86.744
18.580,68.226,86.806
20.312,66.557,86.868
22.124,64.807,86.931
24.013,62.981,86.994
25.973,61.084,87.057
27.998,59.122,87.120
30.082,57.101,87.184
32.221,55.027,87.247
34.406,52.905,87.311
36.632,50.743,87.375
38.892,48.546,87.439
41.180,46.323,87.503
43.487,44.079,87.567
45.809,41.822,87.631
48.136,39.559,87.695
50.462,37.297,87.760
52.781,35.043,87.824
55.084,32.804,87.888
57.365,30.588,87.953
59.616,28.401,88.018
61.831,26.251,88.082
64.003,24.144,88.147
66.124,22.087,88.212
68.189,20.088,88.277
70.191,18.151,88.341
72.122,16.284,88.406
73.978,14.493,88.471
75.750,12.783,88.534
77.432,11.162,88.594
79.018,9.633,88.651
80.500,8.204,88.704
81.873,6.878,88.751
83.132,5.661,88.793
84.272,4.556,88.828
85.288,3.570,88.857
86.175,2.704,88.879
86.931,1.962,88.892
87.552,1.347,88.898
88.035,0.861,88.896
88.379,0.506,88.884
88.581,0.283,88.864
88.641,0.193,88.835
88.559,0.237,88.796
88.334,0.414,88.748
87.968,0.723,88.691
87.461,1.163,88.624
86.815,1.732,88.547
86.033,2.428,88.461
85.118,3.248,88.366
84.072,4.189,88.261
82.900,5.246,88.146
81.607,6.416,88.023
80.197,7.694,87.891
78.676,9.075,87.750
77.049,10.553,87.601
75.322,12.123,87.445
73.503,13.778,87.281
71.597,15.513,87.111
69.613,17.321,86.935
67.558,19.195,86.753
65.439,21.129,86.568
63.264,23.115,86.379
61.042,25.146,86.188
58.781,27.216,85.997
56.488,29.319,85.807
54.173,31.446,85.619
51.843,33.593,85.436
49.507,35.753,85.260
47.174,37.920,85.094
44.851,40.089,84.939
42.546,42.255,84.801
40.267,44.416,84.682
38.021,46.566,84.587
35.816,48.704,84.521
33.659,50.829,84.488
31.556,52.940,84.496
29.513,55.033,84.546
27.524,57.084,84.608
25.586,59.083,84.669
23.705,61.026,84.730
21.886,62.906,84.792
20.135,64.718,84.853
18.457,66.456,84.913
16.858,68.116,84.974
15.341,69.694,85.035
13.910,71.184,85.095
12.570,72.584,85.154
11.323,73.890,85.213
10.172,75.100,85.272
9.120,76.210,85.330
8.166,77.220,85.386
7.313,78.129,85.442
6.559,78.937,85.496
5.903,79.645,85.548
5.343,80.255,85.598
4.876,80.769,85.646
4.498,81.192,85.690
4.203,81.529,85.732
3.985,81.785,85.770
3.841,81.965,85.806
3.764,82.075,85.840
3.754,82.118,85.872
3.809,82.096,85.905
3.931,82.008,85.939
4.126,81.851,85.976
4.396,81.619,86.016
4.750,81.309,86.059
5.192,80.913,86.105
5.727,80.426,86.153
6.359,79.845,86.205
7.092,79.166,86.258
7.927,78.386,86.313
8.866,77.504,86.370
9.908,76.519,86.428
11.054,75.433,86.487
12.301,74.245,86.546
13.648,72.958,86.607
15.093,71.575,86.668
16.631,70.098,86.729
18.260,68.531,86.791
19.976,66.878,86.853
21.773,65.143,86.916
23.648,63.331,86.979
25.594,61.448,87.042
27.607,59.498,87.105
29.681,57.487,87.168
31.809,55.423,87.232
33.986,53.310,87.296
36.205,51.155,87.359
38.459,48.964,87.423
40.742,46.746,87.487
43.046,44.505,87.551
45.365,42.250,87.616
47.692,39.988,87.680
50.019,37.725,87.744
52.339,35.469,87.809
54.646,33.227,87.873
56.931,31.006,87.938
59.189,28.813,88.002
61.411,26.656,88.067
63.592,24.540,88.132
65.723,22.473,88.196
67.799,20.462,88.261
69.813,18.513,88.326
71.758,16.633,88.391
73.629,14.827,88.456
75.418,13.101,88.519
77.117,11.463,88.580
78.721,9.916,88.637
80.224,8.467,88.691
81.618,7.121,88.739
82.899,5.883,88.782
84.062,4.757,88.819
85.102,3.748,88.849
86.014,2.858,88.872
86.795,2.093,88.888
87.442,1.453,88.895
87.951,0.943,88.894
88.322,0.563,88.885
88.551,0.315,88.866
88.639,0.200,88.839
88.583,0.218,88.802
88.386,0.370,88.756
88.046,0.654,88.700
87.566,1.069,88.635
86.946,1.614,88.560
86.190,2.286,88.476
85.300,3.083,88.382
84.279,4.000,88.279
83.131,5.036,88.167
81.860,6.185,88.045
80.472,7.442,87.915
78.972,8.804,87.776
77.364,10.264,87.628
75.656,11.817,87.473
73.854,13.457,87.311
71.965,15.177,87.142
69.995,16.972,86.967
67.953,18.834,86.787
65.846,20.756,86.602
63.681,22.733,86.414
61.467,24.756,86.223
59.213,26.819,86.032
56.926,28.916,85.842
54.614,31.039,85.653
52.287,33.183,85.469
49.951,35.340,85.292
47.617,37.507,85.123
45.291,39.676,84.967
42.982,41.843,84.825
40.698,44.005,84.703
38.445,46.157,84.603
36.232,48.298,84.531
34.066,50.426,84.491
31.952,52.539,84.491
29.897,54.638,84.535
27.899,56.697,84.596
25.951,58.707,84.657
24.058,60.661,84.719
22.227,62.553,84.780
20.463,64.378,84.841
18.771,66.131,84.902
17.156,67.807,84.963
15.623,69.400,85.023
14.176,70.908,85.083
12.818,72.325,85.143
11.553,73.649,85.202
10.384,74.877,85.261
9.312,76.006,85.319
8.340,77.036,85.376
7.467,77.964,85.431
6.694,78.791,85.486
6.020,79.518,85.538
5.442,80.146,85.589
4.958,80.679,85.637
4.563,81.119,85.682
4.253,81.472,85.724
4.021,81.742,85.763
3.863,81.937,85.799
3.774,82.060,85.833
3.751,82.115,85.866
3.793,82.106,85.899
3.903,82.030,85.933
4.083,81.886,85.969
4.339,81.669,86.008
4.676,81.374,86.050
5.101,80.995,86.096
5.618,80.526,86.144
6.231,79.964,86.195
6.945,79.303,86.248
7.760,78.542,86.302
8.679,77.680,86.359
9.702,76.715,86.417
10.828,75.648,86.475
12.056,74.479,86.535
13.384,73.211,86.595
14.810,71.846,86.656
16.331,70.386,86.718
17.943,68.836,86.779
19.643,67.199,86.842
21.425,65.479,86.904
23.285,63.682,86.967
25.219,61.811,87.030
27.219,59.874,87.093
29.282,57.875,87.156
31.400,55.820,87.220
33.568,53.715,87.284
35.780,51.568,87.347
38.028,49.384,87.411
40.305,47.170,87.475
42.606,44.933,87.539
44.923,42.681,87.603
47.249,40.419,87.668
49.576,38.156,87.732
51.898,35.898,87.796
54.208,33.653,87.861
56.498,31.427,87.925
58.762,29.228,87.990
60.991,27.063,88.055
63.180,24.939,88.119
65.321,22.863,88.184
67.408,20.840,88.249
69.435,18.879,88.314
71.394,16.985,88.379
73.279,15.164,88.444
75.084,13.423,88.507
76.801,11.768,88.569
78.424,10.203,88.627
79.946,8.735,88.682
81.362,7.369,88.731
82.665,6.110,88.775
83.851,4.963,88.814
84.914,3.931,88.845
85.851,3.018,88.869
86.658,2.229,88.886
87.330,1.565,88.895
87.866,1.030,88.896
88.263,0.625,88.888
88.520,0.352,88.872
88.634,0.211,88.846
88.607,0.204,88.811
88.436,0.331,88.767
88.124,0.590,88.713
87.670,0.980,88.650
87.077,1.500,88.577
86.346,2.148,88.495
85.481,2.921,88.403
84.485,3.816,88.301
83.361,4.830,88.191
82.114,5.957,88.071
80.748,7.195,87.942
79.268,8.537,87.805
77.680,9.979,87.659
75.991,11.515,87.506
74.207,13.138,87.345
72.333,14.844,87.177
70.378,16.625,87.003
68.349,18.475,86.824
66.254,20.386,86.640
64.099,22.353,86.452
61.894,24.368,86.262
59.647,26.424,86.071
57.365,28.515,85.880
55.058,30.634,85.692
52.732,32.774,85.507
50.398,34.930,85.328
48.063,37.095,85.158
45.735,39.264,84.999
43.422,41.432,84.854
41.132,43.595,84.728
38.873,45.750,84.623
36.652,47.893,84.545
34.476,50.024,84.499
32.351,52.140,84.491
30.285,54.242,84.527
28.278,56.311,84.588
26.319,58.331,84.650
24.416,60.296,84.711
22.572,62.200,84.772
20.795,64.039,84.834
19.089,65.806,84.895
17.459,67.497,84.955
15.910,69.106,85.016
14.446,70.631,85.076
13.070,72.065,85.136
11.788,73.408,85.195
10.600,74.654,85.254
9.509,75.803,85.312
8.518,76.851,85.369
7.626,77.799,85.425
6.834,78.645,85.480
6.141,79.391,85.533
5.545,80.038,85.584
5.044,80.588,85.632
4.632,81.046,85.678
4.306,81.415,85.720
4.059,81.701,85.760
3.887,81.909,85.797
3.785,82.046,85.831
3.750,82.114,85.864
3.780,82.117,85.897
3.876,82.054,85.930
4.043,81.923,85.966
4.284,81.721,86.005
4.605,81.441,86.046
5.013,81.078,86.091
5.512,80.627,86.139
6.107,80.082,86.189
6.801,79.441,86.242
7.597,78.699,86.296
8.496,77.856,86.352
9.499,76.911,86.410
10.606,75.863,86.468
11.814,74.713,86.528
13.124,73.464,86.588
14.532,72.117,86.649
16.035,70.675,86.710
17.630,69.142,86.772
19.313,67.521,86.834
21.080,65.817,86.897
22.926,64.033,86.959
24.846,62.177,87.022
26.834,60.251,87.085
28.885,58.263,87.149
30.994,56.218,87.212
33.153,54.123,87.276
35.357,51.983,87.340
37.598,49.805,87.403
39.871,47.596,87.467
42.168,45.363,87.531
44.482,43.113,87.596
46.807,40.853,87.660
49.135,38.589,87.724
51.459,36.329,87.788
53.772,34.081,87.853
56.066,31.851,87.917
58.335,29.647,87.982
60.572,27.475,88.047
62.769,25.342,88.111
64.920,23.256,88.176
67.018,21.223,88.241
69.057,19.249,88.306
71.029,17.341,88.371
72.929,15.506,88.436
74.750,13.749,88.500
76.485,12.077,88.562
78.126,10.494,88.621
79.668,9.008,88.676
81.105,7.622,88.726
82.430,6.342,88.772
83.638,5.173,88.811
84.725,4.118,88.844
85.687,3.183,88.869
86.518,2.370,88.888
87.216,1.682,88.898
87.779,1.122,88.901
88.202,0.692,88.894
88.486,0.394,88.879
88.627,0.228,88.855
88.627,0.196,88.822
88.483,0.297,88.780
88.198,0.530,88.728
87.771,0.896,88.666
87.204,1.391,88.595
86.499,2.015,88.515
85.660,2.765,88.425
84.688,3.637,88.325
83.588,4.628,88.216
82.364,5.734,88.098
81.020,6.951,87.971
79.561,8.274,87.835
77.994,9.697,87.691
76.323,11.216,87.539
74.556,12.823,87.379
72.699,14.514,87.213
70.759,16.281,87.040
68.743,18.118,86.861
66.659,20.019,86.678
64.516,21.976,86.491
62.319,23.982,86.301
60.079,26.031,86.110
57.803,28.116,85.919
55.500,30.230,85.730
53.177,32.367,85.544
50.844,34.520,85.364
48.508,36.683,85.192
46.178,38.852,85.030
43.862,41.021,84.882
41.567,43.185,84.752
39.301,45.342,84.643
37.072,47.488,84.560
34.887,49.620,84.507
32.752,51.739,84.491
30.673,53.845,84.518
28.658,55.922,84.580
26.690,57.951,84.641
24.775,59.927,84.702
22.920,61.844,84.764
21.129,63.696,84.825
19.409,65.477,84.886
17.764,67.183,84.947
16.199,68.808,85.007
14.718,70.349,85.068
13.326,71.801,85.127
12.025,73.162,85.187
10.819,74.427,85.246
9.710,75.594,85.304
8.700,76.662,85.361
7.789,77.629,85.418
6.978,78.495,85.472
6.266,79.260,85.526
5.652,79.925,85.577
5.132,80.494,85.626
4.704,80.969,85.672
4.361,81.354,85.716
4.100,81.655,85.756
3.915,81.878,85.793
3.800,82.028,85.828
3.752,82.109,85.861
3.769,82.124,85.893
3.853,82.074,85.927
4.005,81.957,85.962
4.232,81.768,86.000
4.537,81.504,86.041
4.928,81.157,86.085
5.409,80.723,86.132
5.986,80.197,86.182
6.661,79.574,86.234
7.437,78.851,86.289
8.317,78.028,86.344
9.300,77.102,86.402
10.387,76.073,86.460
11.576,74.943,86.519
12.867,73.713,86.579
14.256,72.384,86.640
15.741,70.960,86.701
17.319,69.444,86.763
18.986,67.839,86.825
20.737,66.150,86.888
22.569,64.382,86.950
24.475,62.538,87.013
26.451,60.626,87.076
28.491,58.649,87.140
30.589,56.614,87.203
32.739,54.528,87.267
34.934,52.396,87.330
37.169,50.225,87.394
39.437,48.021,87.458
41.730,45.792,87.522
44.042,43.545,87.586
46.365,41.286,87.651
48.693,39.022,87.715
51.018,36.761,87.779
53.334,34.510,87.844
55.632,32.276,87.908
57.907,30.066,87.973
60.150,27.887,88.037
62.356,25.746,88.102
64.516,23.651,88.167
66.625,21.607,88.232
68.675,19.621,88.296
70.661,17.701,88.361
72.575,15.851,88.426
74.412,14.079,88.491
76.163,12.390,88.553
77.823,10.789,88.613
79.384,9.284,88.668
80.841,7.878,88.720
82.188,6.578,88.766
83.419,5.387,88.806
84.530,4.311,88.840
85.515,3.352,88.868
86.372,2.515,88.887
87.096,1.804,88.899
87.684,1.219,88.903
88.134,0.764,88.898
88.444,0.441,88.885
88.613,0.250,88.863
88.639,0.192,88.831
88.523,0.267,88.790
88.264,0.476,88.740
87.864,0.816,88.680
87.324,1.287,88.611
86.645,1.887,88.532
85.831,2.613,88.444
84.884,3.462,88.346
83.808,4.431,88.239
82.607,5.515,88.122
81.285,6.711,87.997
79.848,8.014,87.863
78.301,9.419,87.720
76.650,10.920,87.569
74.900,12.511,87.411
73.060,14.186,87.246
71.135,15.939,87.074
69.133,17.763,86.896
67.061,19.652,86.714
64.928,21.599,86.527
62.741,23.596,86.338
60.509,25.638,86.147
58.239,27.716,85.956
55.940,29.825,85.766
53.621,31.958,85.579
51.289,34.109,85.397
48.953,36.271,85.223
46.621,38.439,85.059
44.301,40.608,84.909
42.001,42.773,84.775
39.729,44.931,84.661
37.493,47.079,84.572
35.299,49.215,84.513
33.154,51.336,84.490
31.064,53.444,84.508
29.036,55.529,84.565
27.059,57.568,84.626
25.133,59.554,84.688
23.266,61.483,84.749
21.463,63.347,84.810
19.729,65.142,84.871
18.070,66.862,84.932
16.489,68.503,84.993
14.992,70.060,85.053
13.583,71.530,85.113
12.265,72.908,85.173
11.041,74.191,85.232
9.913,75.377,85.290
8.884,76.464,85.347
7.954,77.450,85.404
7.124,78.335,85.459
6.394,79.119,85.513
5.761,79.803,85.564
5.224,80.390,85.614
4.778,80.882,85.660
4.420,81.284,85.704
4.144,81.601,85.745
3.944,81.839,85.783
3.816,82.002,85.818
3.756,82.096,85.851
3.761,82.123,85.884
3.832,82.085,85.917
3.971,81.981,85.952
4.183,81.806,85.989
4.473,81.557,86.030
4.847,81.226,86.073
5.311,80.809,86.120
5.869,80.301,86.169
6.525,79.696,86.221
7.282,78.993,86.275
8.141,78.189,86.331
9.105,77.283,86.387
10.172,76.274,86.446
11.342,75.163,86.505
12.614,73.951,86.565
13.984,72.641,86.625
15.452,71.235,86.686
17.012,69.736,86.748
18.662,68.148,86.810
20.398,66.475,86.872
22.214,64.721,86.935
24.106,62.892,86.998
26.069,60.992,87.061
28.097,59.027,87.124
30.185,57.003,87.188
32.325,54.926,87.251
34.513,52.802,87.315
36.741,50.638,87.379
39.002,48.440,87.443
41.291,46.216,87.507
43.600,43.971,87.571
45.921,41.714,87.635
48.249,39.450,87.699
50.575,37.189,87.764
52.893,34.935,87.828
55.195,32.697,87.893
57.475,30.482,87.957
59.725,28.297,88.022
61.938,26.149,88.086
64.107,24.044,88.151
66.226,21.990,88.216
68.288,19.993,88.281
70.286,18.059,88.346
72.215,16.196,88.411
74.067,14.409,88.475
75.835,12.703,88.538
77.512,11.086,88.598
79.093,9.562,88.655
80.570,8.137,88.707
81.938,6.816,88.754
83.191,5.605,88.796
84.325,4.506,88.831
85.334,3.525,88.859
86.216,2.665,88.881
86.965,1.929,88.894
87.579,1.320,88.899
88.056,0.840,88.896
88.393,0.492,88.885
88.588,0.276,88.864
88.642,0.193,88.834
88.553,0.243,88.795
88.321,0.426,88.747
87.948,0.741,88.689
87.434,1.188,88.621
86.781,1.763,88.544
85.993,2.465,88.458
85.071,3.291,88.362
84.019,4.237,88.256
82.841,5.300,88.142
81.542,6.475,88.018
80.127,7.758,87.885
78.600,9.144,87.744
76.968,10.627,87.595
75.237,12.201,87.438
73.413,13.861,87.274
71.504,15.599,87.103
69.516,17.411,86.927
67.458,19.288,86.745
65.336,21.224,86.560
63.159,23.212,86.371
60.934,25.246,86.180
58.671,27.318,85.989
56.377,29.421,85.798
54.061,31.550,85.611
51.731,33.697,85.428
49.395,35.858,85.252
47.062,38.025,85.086
44.739,40.194,84.933
42.435,42.360,84.796
40.158,44.520,84.678
37.914,46.670,84.584
35.711,48.808,84.519
33.556,50.932,84.488
31.456,53.042,84.498
29.416,55.134,84.550
27.429,57.182,84.611
25.494,59.179,84.673
